user_id,language,proficiency
1537,deu,
1539,tur,native_or_bilingual
1539,eng,limited_working
1542,eng,professional_working
1542,deu,limited_working
1543,eng,full_professional
1543,tur,native_or_bilingual
1544,tur,native_or_bilingual
1544,eng,professional_working
1546,eng,professional_working
1546,ara,professional_working
1547,fra,
1547,eng,
1547,deu,
1548,eng,professional_working
1548,deu,limited_working
1549,tur,native_or_bilingual
1549,eng,professional_working
1550,eng,full_professional
1550,tur,native_or_bilingual
1551,eng,limited_working
1551,español,elementary
1552,tur,native_or_bilingual
1552,eng,professional_working
1553,eng,full_professional
1553,tur,native_or_bilingual
1555,tur,native_or_bilingual
1555,eng,professional_working
1556,eng,
1557,eng,
1559,tur,native_or_bilingual
1559,eng,professional_working
1559,bulgarian,elementary
1559,rus,elementary
1560,tur,native_or_bilingual
1560,eng,limited_working
1561,tur,native_or_bilingual
1561,eng,full_professional
1562,tur,native_or_bilingual
1562,eng,professional_working
1563,tur,native_or_bilingual
1563,eng,professional_working
1564,eng,
1565,eng,professional_working
1565,tur,native_or_bilingual
1566,eng,professional_working
1566,tur,full_professional
1566,zho,elementary
1567,tur,native_or_bilingual
1567,eng,full_professional
1568,tur,native_or_bilingual
1568,eng,limited_working
1569,eng,professional_working
1569,deu,limited_working
1571,tur,native_or_bilingual
1571,eng,professional_working
1573,eng,professional_working
1573,tur,native_or_bilingual
1577,eng,full_professional
1580,eng,
1582,eng,full_professional
1582,deu,limited_working
1582,tur,native_or_bilingual
1583,tur,native_or_bilingual
1583,eng,professional_working
1584,eng,limited_working
1586,eng,full_professional
1586,deu,limited_working
1587,tur,native_or_bilingual
1587,eng,professional_working
1588,eng,full_professional
1588,deu,elementary
1590,eng,limited_working
1590,español,elementary
1592,eng,
1592,deu,elementary
1593,eng,
1596,tur,native_or_bilingual
1596,eng,professional_working
1597,eng,professional_working
1598,eng,full_professional
1598,spa,elementary
1598,tur,native_or_bilingual
1601,eng,limited_working
1604,tur,native_or_bilingual
1604,eng,professional_working
1607,eng,professional_working
1607,tur,native_or_bilingual
1608,eng,professional_working
1609,eng,full_professional
1610,eng,limited_working
1610,tur,native_or_bilingual
1612,eng,professional_working
1614,tur,native_or_bilingual
1614,eng,professional_working
1616,tur,
1616,eng,
1619,eng,professional_working
1619,tur,native_or_bilingual
1621,tur,native_or_bilingual
1621,ermenice,native_or_bilingual
1621,eng,professional_working
1624,eng,professional_working
1624,tur,native_or_bilingual
1627,eng,full_professional
1636,tur,native_or_bilingual
1636,eng,limited_working
1645,eng,professional_working
1646,eng,
1649,tur,
1649,eng,
1650,eng,professional_working
1650,fra,limited_working
1650,tur,native_or_bilingual
1651,eng,native_or_bilingual
1653,eng,full_professional
1653,spa,limited_working
1654,tur,
1654,eng,
1655,tur,native_or_bilingual
1655,eng,professional_working
1664,tur,native_or_bilingual
1664,eng,professional_working
1664,deu,elementary
1666,tur,native_or_bilingual
1666,eng,professional_working
1667,eng,professional_working
1669,eng,limited_working
1669,deu,limited_working
1673,tur,native_or_bilingual
1673,eng,professional_working
1674,tur,native_or_bilingual
1674,eng,limited_working
1675,eng,professional_working
1675,tur,native_or_bilingual
1679,eng,limited_working
1680,eng,professional_working
1680,tur,native_or_bilingual
1681,tur,native_or_bilingual
1681,eng,professional_working
1683,eng,
1683,rus,
1685,eng,professional_working
1687,tur,native_or_bilingual
1687,eng,professional_working
1688,eng,
1688,tur,
1693,eng,limited_working
1693,tur,native_or_bilingual
1696,eng,limited_working
1699,eng,professional_working
1701,eng,professional_working
1701,tur,native_or_bilingual
1704,eng,limited_working
1704,tur,native_or_bilingual
1709,eng,professional_working
1712,tur,native_or_bilingual
1712,eng,full_professional
1714,eng,limited_working
1716,eng,full_professional
1716,tur,native_or_bilingual
1717,tur,native_or_bilingual
1717,eng,professional_working
1719,eng,professional_working
1719,deu,limited_working
1719,tur,native_or_bilingual
1725,i̇spanyolca,elementary
1725,eng,limited_working
1726,eng,professional_working
1727,eng,
1728,eng,
1729,eng,
1732,eng,professional_working
1733,eng,full_professional
1737,eng,
1739,eng,limited_working
1740,eng,professional_working
1740,français,elementary
1742,tur,
1742,eng,
1743,eng,
1746,eng,professional_working
1746,tur,native_or_bilingual
1749,eng,limited_working
1750,eng,professional_working
1750,deu,elementary
1760,eng,professional_working
1760,tur,native_or_bilingual
1767,eng,
1768,eng,full_professional
1768,deu,limited_working
1770,tur,native_or_bilingual
1770,eng,professional_working
1772,tur,
1772,eng,full_professional
1772,i̇spanyolca,elementary
1774,tur,native_or_bilingual
1774,eng,full_professional
1775,tur,native_or_bilingual
1775,eng,professional_working
1778,tur,native_or_bilingual
1778,eng,professional_working
1779,eng,
1780,tur,native_or_bilingual
1780,eng,professional_working
1781,tur,
1781,eng,
1783,tur,native_or_bilingual
1783,eng,professional_working
1784,eng,
1785,tur,native_or_bilingual
1785,eng,limited_working
1786,tur,native_or_bilingual
1786,eng,limited_working
1788,tur,native_or_bilingual
1788,eng,full_professional
1790,tur,native_or_bilingual
1790,eng,professional_working
1791,tur,native_or_bilingual
1791,eng,professional_working
1791,deu,elementary
1791,bulgarca,limited_working
1793,eng,native_or_bilingual
1794,tur,native_or_bilingual
1794,eng,full_professional
1797,tur,native_or_bilingual
1797,eng,professional_working
1797,deu,elementary
1799,eng,professional_working
1800,eng,professional_working
1800,tur,native_or_bilingual
1801,eng,
1802,eng,
1803,eng,
1805,eng,
1806,eng,limited_working
1807,eng,professional_working
1808,eng,professional_working
1808,tur,native_or_bilingual
1809,tur,native_or_bilingual
1809,eng,professional_working
1810,eng,professional_working
1811,eng,professional_working
1811,deu,limited_working
1812,eng,
1813,tur,native_or_bilingual
1813,eng,full_professional
1813,bulgarian,professional_working
1813,deu,professional_working
1816,tur,native_or_bilingual
1816,eng,professional_working
1816,deu,elementary
1818,eng,professional_working
1818,tur,native_or_bilingual
1826,eng,
1828,tur,native_or_bilingual
1828,eng,professional_working
1830,eng,professional_working
1831,eng,limited_working
1834,eng,full_professional
1834,tur,native_or_bilingual
1835,eng,full_professional
1836,eng,
1840,tur,
1840,eng,
1841,eng,
1842,eng,professional_working
1842,deu,limited_working
1844,tur,native_or_bilingual
1844,eng,professional_working
1846,eng,professional_working
1846,deu,limited_working
1849,tur,native_or_bilingual
1849,eng,full_professional
1850,tur,native_or_bilingual
1850,eng,professional_working
1851,eng,professional_working
1851,deu,limited_working
1852,eng,professional_working
1853,eng,limited_working
1853,español,elementary
1854,tur,native_or_bilingual
1854,eng,professional_working
1855,tur,native_or_bilingual
1855,eng,professional_working
1856,eng,professional_working
1856,tur,native_or_bilingual
1857,eng,full_professional
1857,deu,limited_working
1859,eng,limited_working
1860,tur,native_or_bilingual
1860,eng,professional_working
1862,tur,native_or_bilingual
1862,eng,full_professional
1863,tur,native_or_bilingual
1863,eng,professional_working
1864,eng,professional_working
1864,spa,elementary
1868,eng,full_professional
1868,tur,native_or_bilingual
1870,tur,native_or_bilingual
1870,eng,professional_working
1871,tur,native_or_bilingual
1871,eng,professional_working
1872,eng,limited_working
1872,tur,native_or_bilingual
1873,tur,native_or_bilingual
1873,eng,full_professional
1874,tur,native_or_bilingual
1874,eng,professional_working
1874,bulgarca,limited_working
1876,eng,professional_working
1877,eng,
1879,tur,
1879,eng,
1884,tur,native_or_bilingual
1884,eng,professional_working
1887,eng,
1889,eng,limited_working
1889,tur,native_or_bilingual
1891,eng,limited_working
1891,tur,native_or_bilingual
1892,tur,native_or_bilingual
1892,eng,limited_working
1895,tur,native_or_bilingual
1895,eng,professional_working
1896,tur,native_or_bilingual
1896,eng,professional_working
1897,tur,native_or_bilingual
1897,eng,professional_working
1898,eng,full_professional
1898,tur,native_or_bilingual
1899,eng,professional_working
1901,eng,full_professional
1903,tur,native_or_bilingual
1903,eng,professional_working
1903,bulgarian,elementary
1903,rus,elementary
1904,tur,
1904,eng,limited_working
1905,eng,
1906,tur,native_or_bilingual
1906,eng,elementary
1907,eng,professional_working
1909,tur,native_or_bilingual
1909,eng,professional_working
1911,tur,native_or_bilingual
1911,eng,professional_working
1912,tur,native_or_bilingual
1912,eng,professional_working
1912,bulgarca,limited_working
1914,eng,professional_working
1914,tur,native_or_bilingual
1918,eng,
1919,eng,
1920,tur,native_or_bilingual
1920,eng,limited_working
1922,deu,elementary
1922,tur,native_or_bilingual
1922,eng,full_professional
1923,eng,limited_working
1923,tur,native_or_bilingual
1925,tur,native_or_bilingual
1925,eng,professional_working
1926,tur,native_or_bilingual
1926,eng,limited_working
1928,tur,native_or_bilingual
1928,eng,limited_working
1930,eng,professional_working
1930,deu,limited_working
1932,tur,native_or_bilingual
1932,eng,limited_working
1934,tur,native_or_bilingual
1934,eng,limited_working
1936,eng,limited_working
1937,eng,full_professional
1937,rus,professional_working
1937,ara,professional_working
1937,tur,native_or_bilingual
1938,tur,
1938,eng,
1942,tur,native_or_bilingual
1942,eng,limited_working
1944,tur,native_or_bilingual
1944,eng,limited_working
1949,eng,professional_working
1949,tur,native_or_bilingual
1950,eng,limited_working
1955,tur,native_or_bilingual
1955,eng,full_professional
1955,i̇spanyolca,limited_working
1955,jpn,elementary
1957,eng,professional_working
1958,tur,native_or_bilingual
1958,eng,full_professional
1958,rus,limited_working
1960,tur,native_or_bilingual
1960,eng,full_professional
1964,eng,professional_working
1964,fra,limited_working
1970,tur,native_or_bilingual
1970,eng,limited_working
1971,tur,
1971,eng,
1973,eng,full_professional
1973,deu,limited_working
1974,tur,
1974,eng,
1978,tur,native_or_bilingual
1978,eng,professional_working
1980,tur,native_or_bilingual
1980,eng,professional_working
1983,tur,
1983,eng,
1984,eng,professional_working
1986,eng,limited_working
1987,eng,elementary
1988,tur,native_or_bilingual
1988,eng,professional_working
1991,eng,limited_working
1992,eng,full_professional
1992,tur,native_or_bilingual
1996,tur,
1996,eng,
1998,eng,full_professional
1998,tur,native_or_bilingual
1999,eng,limited_working
1999,tur,native_or_bilingual
2000,tur,native_or_bilingual
2000,eng,limited_working
2002,tur,native_or_bilingual
2002,eng,professional_working
2003,eng,limited_working
2005,eng,full_professional
2006,tur,native_or_bilingual
2006,eng,professional_working
2007,tur,native_or_bilingual
2007,eng,native_or_bilingual
2007,deu,elementary
2009,eng,professional_working
2010,eng,native_or_bilingual
2012,eng,professional_working
2012,tur,full_professional
2015,tur,native_or_bilingual
2015,eng,professional_working
2019,deu,elementary
2019,eng,limited_working
2022,eng,
2023,eng,professional_working
2026,eng,limited_working
2027,tur,native_or_bilingual
2027,eng,full_professional
2030,eng,limited_working
2030,tur,native_or_bilingual
2030,deu,elementary
2031,tur,native_or_bilingual
2031,eng,limited_working
2033,tur,native_or_bilingual
2033,eng,professional_working
2034,tur,native_or_bilingual
2034,eng,professional_working
2035,tur,native_or_bilingual
2035,eng,limited_working
2037,eng,limited_working
2039,tur,native_or_bilingual
2039,eng,professional_working
2041,eng,full_professional
2042,tur,
2042,eng,
2043,tur,native_or_bilingual
2043,eng,professional_working
2044,eng,professional_working
2045,eng,limited_working
2046,eng,full_professional
2046,tur,native_or_bilingual
2046,deu,elementary
2047,tur,native_or_bilingual
2047,eng,professional_working
2048,eng,elementary
2049,eng,professional_working
2051,tur,native_or_bilingual
2051,eng,limited_working
2054,eng,
2055,tur,native_or_bilingual
2055,eng,professional_working
2056,eng,
2056,tur,
2057,eng,
2058,eng,professional_working
2058,tur,native_or_bilingual
2060,eng,professional_working
2062,eng,full_professional
2062,tur,native_or_bilingual
2065,eng,
2067,tur,native_or_bilingual
2067,eng,professional_working
2070,tur,native_or_bilingual
2070,eng,limited_working
2071,tur,
2071,eng,
2072,eng,
2073,tur,native_or_bilingual
2073,eng,professional_working
2074,tur,native_or_bilingual
2074,eng,professional_working
2075,eng,professional_working
2076,tur,native_or_bilingual
2076,eng,limited_working
2076,armenian,native_or_bilingual
2078,tur,
2078,eng,
2080,tur,native_or_bilingual
2080,eng,professional_working
2080,ara,limited_working
2081,tur,native_or_bilingual
2081,eng,professional_working
2082,tur,native_or_bilingual
2082,eng,professional_working
2084,eng,full_professional
2086,tur,
2086,eng,
2088,tur,native_or_bilingual
2088,eng,professional_working
2088,deu,limited_working
2089,tur,
2089,eng,
2090,eng,limited_working
2090,deu,elementary
2090,tur,native_or_bilingual
2092,tur,
2092,eng,
2093,eng,
2094,eng,professional_working
2095,eng,
2095,jpn,
2096,eng,professional_working
2097,tur,native_or_bilingual
2097,eng,full_professional
2100,tur,native_or_bilingual
2100,eng,professional_working
2100,ara,limited_working
2101,eng,
2102,tur,
2102,eng,
2104,tur,
2104,eng,
2105,tur,native_or_bilingual
2105,eng,full_professional
2106,eng,
2110,eng,limited_working
2110,tur,native_or_bilingual
2110,deu,elementary
2113,eng,limited_working
2113,tur,native_or_bilingual
2114,tur,native_or_bilingual
2114,eng,limited_working
2115,tur,native_or_bilingual
2115,eng,professional_working
2116,tur,native_or_bilingual
2116,eng,limited_working
2120,tur,
2120,eng,
2126,eng,professional_working
2126,spa,elementary
2126,tur,native_or_bilingual
2128,eng,professional_working
2129,tur,
2129,eng,
2130,tur,native_or_bilingual
