user_id,education_level,fields_of_study,education_count,attended_university,different_university_count,recent_study_label
883,bachelor,it,1,1,1,0
884,bachelor,it,1,1,1,1
885,master,it,3,1,2,0
886,other,other,1,1,1,0
887,other,it,2,1,2,0
888,bachelor,it,2,0,2,0
889,other,other,1,1,1,0
890,bachelor,it,1,1,1,0
891,master,it,2,1,2,0
892,master,it,2,1,2,0
893,bachelor,it,1,1,1,0
894,bachelor,it,1,1,1,1
895,bachelor,it,2,1,2,0
896,other,other,1,1,1,0
897,bachelor,it,1,1,1,0
898,other,it,2,1,2,0
899,bachelor,it,1,1,1,0
900,master,it,4,0,4,0
901,bachelor,other,3,1,2,0
902,other,it,2,1,2,0
903,other,it,2,1,2,0
904,master,it,2,1,2,0
905,other,it,4,1,2,0
906,bachelor,it,1,1,1,0
907,other,it,1,1,1,0
908,bachelor,it,1,1,1,0
909,other,it,1,1,1,0
910,other,it,1,1,1,0
911,other,it,2,0,2,0
912,master,it,4,1,3,0
913,master,it,2,1,2,0
914,master,it,4,1,3,0
915,master,other,3,1,3,0
916,other,it,2,1,2,0
917,bachelor,it,1,1,1,0
918,other,it,2,1,2,0
919,bachelor,it,1,1,1,0
920,bachelor,it,1,1,1,0
921,master,it,2,1,2,0
922,bachelor,it,3,1,3,0
923,bachelor,it,1,1,1,0
924,bachelor,other,3,1,3,0
925,bachelor,it,1,1,1,0
926,master,it,5,0,3,0
927,bachelor,it,1,1,1,1
928,bachelor,it,1,1,1,0
929,master,it,6,1,3,0
930,other,it,1,1,1,0
931,bachelor,it,1,1,1,0
932,bachelor,it,2,1,2,0
933,master,it,2,1,2,0
934,bachelor,it,1,1,1,0
935,bachelor,it,2,1,2,0
936,bachelor,it,3,1,3,0
937,other,it,1,1,1,0
938,bachelor,it,1,1,1,0
939,other,it,2,1,2,0
940,bachelor,other,3,1,2,0
941,other,it,1,1,1,0
942,master,it,3,1,2,0
943,bachelor,it,3,1,2,0
944,other,it,1,1,1,0
945,other,it,2,1,2,0
946,bachelor,it,1,1,1,0
947,bachelor,it,1,1,1,0
948,bachelor,it,2,1,2,0
949,bachelor,it,1,1,1,0
950,bachelor,it,1,1,1,1
951,bachelor,it,1,1,1,0
952,other,it,1,1,1,0
953,master,it,3,1,2,1
954,other,it,1,1,1,0
955,bachelor,it,1,1,1,0
956,other,it,1,1,1,0
957,bachelor,it,1,1,1,0
958,other,it,1,1,1,0
959,master,it,2,1,2,0
960,bachelor,it,1,1,1,0
961,bachelor,it,1,1,1,0
962,bachelor,it,2,1,2,0
963,bachelor,it,1,1,1,1
964,bachelor,it,1,1,1,0
965,other,it,2,1,2,0
966,bachelor,it,3,1,3,0
967,other,it,2,1,2,0
968,master,it,2,1,1,0
969,bachelor,it,2,1,2,1
970,bachelor,it,4,1,2,1
971,master,other,2,1,2,0
972,master,it,2,1,1,0
973,bachelor,it,1,1,1,0
974,other,it,1,1,1,0
975,master,it,2,1,2,0
976,other,it,1,1,1,0
977,bachelor,it,1,1,1,0
978,bachelor,it,1,1,1,0
979,other,it,1,1,1,0
980,bachelor,it,2,1,2,0
981,bachelor,it,1,1,1,0
982,master,it,2,1,1,0
983,bachelor,it,3,1,3,1
984,bachelor,it,1,1,1,0
985,bachelor,it,2,1,2,0
986,bachelor,it,1,1,1,0
987,bachelor,it,1,1,1,0
988,master,it,3,1,3,0
989,master,it,2,1,1,0
990,bachelor,it,4,1,4,0
991,master,it,2,1,1,0
992,bachelor,it,3,1,3,0
993,bachelor,it,1,1,1,0
994,other,it,1,1,1,0
995,bachelor,it,4,1,4,0
996,bachelor,it,1,1,1,0
997,bachelor,it,1,1,1,0
998,other,it,2,1,2,0
999,bachelor,it,2,1,2,0
1000,bachelor,it,4,1,4,0
1001,other,it,2,1,1,0
1002,other,it,1,1,1,0
1003,other,it,1,1,1,0
1004,bachelor,it,1,1,1,0
1005,other,it,1,1,1,0
1006,bachelor,it,3,1,3,0
1007,bachelor,it,3,1,3,0
1008,bachelor,it,4,1,2,0
1009,bachelor,it,2,1,2,0
1010,bachelor,it,1,1,1,0
1011,bachelor,it,3,1,3,0
1012,master,other,3,1,3,1
1013,bachelor,it,1,1,1,0
1014,bachelor,it,2,1,2,0
1015,other,it,1,1,1,0
1016,bachelor,it,1,1,1,0
1017,bachelor,it,1,1,1,0
1018,bachelor,other,2,1,1,0
1019,bachelor,it,2,1,2,0
1020,other,it,3,1,3,0
1021,bachelor,it,1,1,1,0
1022,bachelor,it,1,1,1,0
1023,master,it,2,1,2,0
1024,master,it,4,1,4,0
1025,bachelor,it,2,1,2,0
1026,bachelor,it,1,1,1,0
1027,bachelor,it,2,1,1,1
1028,other,it,2,1,2,0
1029,bachelor,it,2,1,2,0
1030,master,it,2,1,2,1
1031,bachelor,it,2,1,2,0
1032,bachelor,it,1,1,1,0
1033,bachelor,it,2,1,2,0
1034,bachelor,other,2,1,2,1
1035,bachelor,it,1,1,1,0
1036,bachelor,it,2,1,2,0
1037,bachelor,it,2,1,2,0
1038,bachelor,it,2,1,2,0
1039,master,it,2,1,2,0
1040,bachelor,it,2,1,2,0
1041,master,it,2,1,1,0
1042,bachelor,it,1,1,1,0
1043,bachelor,it,1,1,1,0
1044,bachelor,it,1,1,1,0
1045,other,it,2,1,2,0
1046,bachelor,it,1,1,1,0
1047,bachelor,it,1,1,1,0
1048,other,other,1,1,1,0
1049,other,it,1,1,1,0
1050,master,it,2,1,1,0
1051,bachelor,it,1,1,1,0
1052,bachelor,it,2,1,2,0
1053,other,it,1,1,1,0
1054,other,it,2,1,2,0
1055,bachelor,it,1,1,1,0
1056,bachelor,it,4,1,4,0
1057,bachelor,it,2,1,2,0
1058,bachelor,it,1,1,1,0
1059,bachelor,it,2,1,2,0
1060,master,it,2,1,1,1
1061,other,other,1,1,1,0
1062,bachelor,it,1,1,1,0
1063,bachelor,it,1,1,1,0
1064,other,it,2,1,2,0
1065,bachelor,it,3,1,3,0
1066,bachelor,it,2,1,2,0
1067,master,other,2,1,2,0
1068,bachelor,it,2,1,2,0
1069,other,it,1,1,1,0
1070,bachelor,it,1,1,1,0
1071,bachelor,it,1,1,1,0
1072,bachelor,it,1,1,1,0
1073,other,it,2,1,2,0
1074,bachelor,it,2,1,2,0
1075,master,it,6,1,2,0
1076,bachelor,it,1,1,1,0
1077,bachelor,it,2,1,2,0
1078,master,it,2,1,1,0
1079,bachelor,other,3,1,3,0
1080,bachelor,other,2,1,2,1
1081,other,it,2,1,2,0
1082,bachelor,it,1,1,1,0
1083,other,it,1,1,1,0
1084,bachelor,it,1,1,1,0
1085,other,it,1,1,1,0
1086,bachelor,it,1,1,1,0
1087,bachelor,it,1,1,1,0
1088,other,it,2,1,2,0
1089,bachelor,it,4,1,2,0
1090,bachelor,it,1,1,1,0
1091,other,business,2,1,2,0
1092,other,it,1,1,1,0
1093,other,it,2,1,2,0
1094,bachelor,it,1,1,1,0
1095,bachelor,it,3,1,3,0
1096,bachelor,other,2,1,1,0
1097,other,it,1,1,1,0
1098,bachelor,it,1,1,1,0
1099,bachelor,it,1,1,1,0
1100,other,it,4,1,4,0
1101,bachelor,it,1,1,1,0
1102,bachelor,it,1,1,1,0
1103,other,other,1,1,1,1
1104,bachelor,it,2,1,2,0
1105,bachelor,it,2,1,2,0
1106,master,it,2,1,2,0
1107,bachelor,it,2,1,2,0
1108,bachelor,it,1,1,1,0
1109,bachelor,it,1,1,1,0
1110,other,other,1,1,1,0
1111,bachelor,it,3,1,3,0
1112,master,it,2,1,2,0
1113,bachelor,it,1,1,1,0
1114,master,it,5,0,3,0
1115,bachelor,other,3,1,3,0
1116,bachelor,it,1,1,1,0
1117,bachelor,it,3,1,3,0
1118,bachelor,it,1,1,1,0
1119,bachelor,it,1,1,1,0
1120,master,it,2,1,2,0
1121,bachelor,it,2,1,2,0
1122,bachelor,business,2,1,2,0
1123,bachelor,it,1,1,1,0
1124,other,it,1,1,1,0
1125,other,it,2,1,2,0
1126,master,it,3,1,3,0
1127,bachelor,it,2,1,2,0
1128,bachelor,it,1,1,1,0
1129,other,it,1,1,1,0
1130,bachelor,it,2,1,2,0
1131,bachelor,it,3,1,2,0
1132,bachelor,it,1,1,1,0
1133,bachelor,it,2,1,2,0
1134,other,it,1,1,1,0
1135,other,it,2,1,2,0
1136,bachelor,it,1,1,1,0
1137,other,it,1,1,1,0
1138,bachelor,it,2,1,2,0
1139,other,it,2,1,2,0
1140,other,it,4,1,4,0
1141,master,it,3,1,3,1
1142,bachelor,it,2,1,2,0
1143,bachelor,other,2,1,2,0
1144,bachelor,other,3,1,3,0
1145,bachelor,it,1,1,1,0
1146,master,it,3,1,2,0
1147,master,it,4,1,4,0
1148,bachelor,it,1,1,1,0
1149,other,it,1,1,1,0
1150,master,it,3,1,3,0
1151,other,other,3,1,3,0
1152,other,it,1,1,1,0
1153,bachelor,it,1,1,1,0
1154,bachelor,it,1,1,1,0
1155,bachelor,it,1,1,1,0
1156,master,it,2,1,2,0
1157,other,it,1,1,1,0
1158,other,it,2,1,2,0
1159,bachelor,it,1,1,1,0
1160,master,it,3,1,3,0
1161,other,it,1,1,1,0
1162,master,other,4,1,3,0
1163,bachelor,it,2,1,2,0
1164,other,it,2,1,2,0
1165,other,it,13,1,12,0
1166,master,it,4,1,2,0
1167,bachelor,it,2,1,2,0
1168,other,other,1,1,1,0
1169,bachelor,it,1,1,1,0
1170,bachelor,it,2,1,2,0
1171,other,it,1,1,1,0
1172,other,it,1,1,1,0
1173,bachelor,it,3,1,3,0
1174,master,it,2,1,1,0
1175,other,it,2,1,2,0
1176,other,it,1,1,1,0
1177,master,it,6,1,2,0
1178,bachelor,it,3,1,3,0
1179,master,it,2,1,2,0
1180,bachelor,it,1,1,1,0
1181,other,other,1,1,1,0
1182,bachelor,it,1,1,1,0
1183,bachelor,it,1,1,1,0
1184,bachelor,business,2,1,2,0
1185,bachelor,it,2,1,2,0
1186,other,it,2,1,2,0
1187,other,it,13,1,12,0
1188,other,it,13,1,12,0
1189,bachelor,it,2,1,2,0
1190,bachelor,it,2,1,2,0
1191,bachelor,it,1,1,1,0
1192,other,it,2,1,2,0
1193,other,other,5,0,2,0
1194,other,it,1,1,1,0
1195,bachelor,it,2,1,2,0
1196,other,it,1,1,1,0
1197,other,it,1,1,1,0
1198,bachelor,it,1,1,1,0
1199,master,it,3,1,3,1
1200,bachelor,other,3,1,2,0
1201,bachelor,it,2,1,2,0
1202,bachelor,it,2,1,2,0
1203,bachelor,it,4,1,4,0
1204,bachelor,it,2,1,2,1
1205,bachelor,it,2,1,2,0
1206,bachelor,it,1,1,1,0
1207,other,it,2,1,2,0
1208,bachelor,it,3,1,3,0
1209,other,it,1,1,1,0
1210,bachelor,it,2,1,1,0
1211,bachelor,it,3,1,3,0
1212,other,business,2,1,2,0
1213,other,it,1,1,1,0
1214,bachelor,it,2,1,2,0
1215,bachelor,it,1,1,1,0
1216,bachelor,it,2,1,2,0
1217,bachelor,it,2,1,2,0
1218,other,it,1,1,1,0
1219,other,it,2,1,2,0
1220,other,other,1,1,1,0
1221,bachelor,it,2,1,2,0
1222,bachelor,it,1,1,1,0
1223,bachelor,it,1,1,1,0
1224,other,it,2,1,1,0
1225,bachelor,it,1,1,1,0
1226,other,it,1,1,1,0
1227,other,other,5,0,2,0
1228,bachelor,it,1,1,1,0
1229,other,it,2,1,2,0
1230,master,it,3,1,3,0
1231,bachelor,it,1,1,1,0
1232,other,it,2,1,2,0
1233,master,other,3,1,3,0
1234,master,other,2,1,1,0
1235,other,it,1,1,1,0
1236,bachelor,it,2,1,2,0
1237,master,it,4,1,4,0
1238,master,other,2,1,1,0
1239,other,it,2,1,2,0
1240,bachelor,it,2,1,2,0
1241,other,it,1,1,1,0
1242,bachelor,other,3,1,3,0
1243,other,other,2,1,2,0
1244,bachelor,it,1,1,1,0
1245,bachelor,it,1,1,1,0
1246,master,it,2,1,1,0
1247,master,it,2,1,2,0
1248,other,it,1,1,1,0
1249,master,it,2,1,1,0
1250,bachelor,it,3,1,3,0
1251,other,it,1,1,1,0
1252,master,it,3,1,3,0
1253,bachelor,it,1,1,1,0
1254,other,it,1,1,1,0
1255,bachelor,it,1,1,1,0
1256,bachelor,it,1,1,1,0
1257,master,it,2,1,2,0
1258,bachelor,it,2,1,2,0
1259,master,it,3,1,2,1
1260,master,it,3,1,3,0
1261,bachelor,it,2,1,2,0
1262,bachelor,it,2,1,2,0
1263,bachelor,it,2,1,2,0
1264,master,it,3,1,3,0
1265,bachelor,it,1,1,1,1
1266,master,it,3,1,3,0
1267,bachelor,it,1,1,1,0
1268,bachelor,it,1,1,1,0
1269,bachelor,it,1,1,1,0
1270,bachelor,it,6,1,3,0
1271,bachelor,it,1,1,1,0
1272,bachelor,it,1,1,1,0
1273,bachelor,it,1,1,1,0
1274,bachelor,it,2,1,2,0
1275,master,it,2,1,2,0
1276,bachelor,it,2,1,2,0
1277,bachelor,it,1,1,1,0
1278,bachelor,it,1,1,1,0
1279,bachelor,other,3,1,3,0
1280,other,it,3,1,3,1
1281,other,it,1,1,1,0
1282,bachelor,it,1,1,1,0
1283,master,it,2,1,2,0
1284,bachelor,it,2,1,2,0
1285,bachelor,it,1,1,1,0
1286,master,it,4,1,4,0
1287,bachelor,business,2,1,2,0
1288,bachelor,it,1,1,1,0
1289,bachelor,it,1,1,1,0
1290,bachelor,it,2,1,2,1
1291,bachelor,it,2,0,2,0
1292,other,it,1,1,1,0
1293,master,it,3,1,2,0
1294,bachelor,it,2,1,2,0
1295,other,it,1,1,1,0
1296,other,it,2,1,2,0
1297,bachelor,other,2,1,2,0
1298,master,it,2,1,2,0
1299,other,it,1,1,1,0
1300,bachelor,it,3,1,3,0
1301,bachelor,it,2,1,2,0
1302,bachelor,it,1,1,1,0
1303,master,it,2,1,1,0
1304,master,it,2,0,2,0
1305,bachelor,it,2,1,2,0
1306,bachelor,it,1,1,1,0
1307,master,other,3,1,3,0
1308,master,it,3,1,1,0
1309,bachelor,it,1,1,1,0
1310,other,it,1,1,1,0
1311,master,it,3,1,3,0
1312,bachelor,it,2,1,2,0
1313,other,it,1,1,1,0
1314,bachelor,it,2,1,2,0
1315,bachelor,it,1,1,1,0
1316,bachelor,it,1,1,1,0
1317,bachelor,it,2,1,2,0
1318,bachelor,it,1,1,1,0
1319,bachelor,it,1,1,1,0
1320,bachelor,it,3,1,3,0
1321,bachelor,it,2,1,2,0
1322,bachelor,it,1,1,1,0
1323,other,it,1,1,1,0
1324,bachelor,it,2,1,1,0
1325,master,it,3,1,2,0
1326,master,it,5,1,3,1
1327,bachelor,it,1,1,1,1
1328,other,it,2,1,2,0
1329,bachelor,it,1,1,1,0
1330,bachelor,it,1,1,1,0
1331,master,it,2,1,2,1
1332,master,it,2,1,1,0
1333,bachelor,it,1,1,1,0
1334,bachelor,it,2,1,2,1
1335,master,it,2,1,1,0
1336,master,it,2,1,1,0
1337,bachelor,it,1,1,1,0
1338,bachelor,other,3,1,2,0
1339,other,other,1,1,1,0
1340,bachelor,it,1,1,1,0
1341,other,other,4,1,4,0
1342,other,it,1,1,1,0
1343,other,business,1,1,1,0
1344,bachelor,it,1,1,1,0
1345,other,other,1,1,1,0
1346,other,business,1,1,1,0
1347,master,it,12,1,3,0
1348,other,other,1,1,1,0
1349,bachelor,it,1,1,1,0
1350,bachelor,it,2,1,1,0
1351,bachelor,it,3,1,3,0
1352,other,it,1,1,1,0
1353,other,business,3,1,3,0
1354,bachelor,it,1,1,1,0
1355,bachelor,it,4,1,2,1
1356,other,other,2,1,2,0
1357,master,it,3,1,2,0
1358,other,other,1,1,1,0
1359,other,it,2,1,2,0
1360,other,it,1,1,1,0
1361,bachelor,it,1,1,1,0
1362,bachelor,it,3,1,3,1
1363,other,other,2,1,2,0
1364,master,other,2,1,2,0
1365,master,it,2,1,2,0
1366,master,it,1,1,1,0
1367,master,other,4,1,2,1
1368,bachelor,it,2,1,2,0
1369,bachelor,it,1,1,1,0
1370,bachelor,it,2,1,2,0
1371,master,it,3,1,3,0
1372,bachelor,it,3,1,3,0
1373,other,it,2,1,2,0
1374,master,it,3,0,3,1
1375,other,it,1,1,1,0
1376,master,it,1,1,1,0
1377,master,it,3,1,3,0
1378,master,it,2,1,2,0
1379,master,it,3,1,3,0
1380,other,it,1,1,1,0
1381,other,it,1,1,1,0
1382,other,it,1,1,1,0
1383,bachelor,it,2,1,2,0
1384,other,it,1,1,1,0
1385,other,it,3,1,3,0
1386,master,business,3,1,3,0
1387,bachelor,it,4,1,4,0
1388,other,business,1,1,1,0
1389,bachelor,it,2,1,2,0
1390,other,it,2,1,2,0
1391,other,it,2,1,2,0
1392,bachelor,it,1,1,1,0
1393,other,it,1,1,1,0
1394,bachelor,it,4,0,3,0
1395,other,other,1,1,1,0
1396,master,it,3,1,2,0
1397,other,it,2,1,2,0
1398,other,it,1,1,1,0
1399,other,it,1,1,1,0
1400,bachelor,it,1,1,1,0
1401,other,other,1,1,1,0
1402,master,it,1,1,1,0
1403,other,it,1,1,1,0
1404,bachelor,it,1,1,1,0
1405,other,other,1,1,1,0
1406,master,it,3,1,3,0
1407,bachelor,it,1,1,1,0
1408,master,it,3,1,2,0
1409,master,it,4,1,4,0
1410,other,it,1,1,1,0
1411,master,it,3,1,2,0
1412,bachelor,it,4,0,3,0
1413,bachelor,it,1,1,1,0
1414,other,it,2,1,2,0
1415,other,it,1,1,1,0
1416,bachelor,it,2,1,2,1
1417,bachelor,business,2,1,2,0
1418,bachelor,it,3,1,2,0
1419,master,it,3,1,3,0
1420,bachelor,it,2,1,2,0
1421,master,other,3,1,3,0
1422,master,it,3,1,3,0
1423,master,other,3,1,3,0
1424,bachelor,it,3,1,2,0
1425,master,it,3,1,3,0
1426,other,it,1,1,1,0
1427,bachelor,it,1,1,1,0
1428,other,it,2,1,2,0
1429,other,it,1,1,1,0
1430,master,other,4,1,4,0
1431,bachelor,other,2,1,2,0
1432,bachelor,other,1,1,1,0
1433,bachelor,other,1,1,1,0
1434,bachelor,it,2,1,2,0
1435,master,it,2,1,2,0
1436,bachelor,other,3,1,3,0
1437,bachelor,it,1,1,1,0
1438,other,it,1,1,1,0
1439,bachelor,it,4,1,4,0
1440,other,other,1,1,1,0
1441,bachelor,it,2,1,2,0
1442,master,it,2,1,2,0
1443,master,other,3,1,3,0
1444,master,business,2,1,1,0
1445,bachelor,other,2,1,2,0
1446,bachelor,it,2,1,1,0
1447,bachelor,business,2,1,2,0
1448,bachelor,it,1,1,1,0
1449,bachelor,it,3,1,3,0
1450,bachelor,it,3,1,3,0
1451,bachelor,it,2,1,2,0
1452,bachelor,it,1,1,1,0
1453,other,it,1,1,1,0
1454,bachelor,it,1,1,1,0
1455,bachelor,it,2,1,2,0
1456,other,it,1,1,1,0
1457,bachelor,it,2,1,2,0
1458,bachelor,it,2,1,2,0
1459,bachelor,it,2,0,2,0
1460,bachelor,other,1,1,1,0
1461,bachelor,it,1,1,1,0
1462,bachelor,it,3,1,3,0
1463,master,it,2,0,2,0
1464,bachelor,it,1,1,1,1
1465,bachelor,it,1,1,1,0
1466,bachelor,it,1,1,1,0
1467,other,it,1,1,1,0
1468,bachelor,it,1,1,1,0
1469,other,other,2,1,2,0
1470,other,it,1,1,1,0
1471,bachelor,it,2,1,2,0
1472,bachelor,it,2,1,2,0
1473,bachelor,it,6,1,3,1
1474,other,it,1,1,1,0
1475,bachelor,it,2,1,2,0
1476,master,it,4,1,2,1
1477,other,it,1,1,1,0
1478,bachelor,it,1,1,1,0
1479,other,other,1,1,1,0
1480,other,it,1,1,1,0
1481,other,it,1,1,1,0
1482,other,it,7,1,6,0
1483,bachelor,it,2,1,2,0
1484,bachelor,it,1,1,1,0
1485,bachelor,other,4,1,3,0
1486,bachelor,it,2,1,2,0
1487,bachelor,it,2,1,2,0
1488,other,it,1,1,1,0
1489,bachelor,it,1,1,1,0
1490,other,other,1,1,1,0
1491,bachelor,it,3,1,2,0
1492,other,it,1,1,1,0
1493,bachelor,it,2,1,2,0
1494,other,other,1,1,1,0
1495,other,it,2,1,2,0
1496,other,it,1,1,1,0
1497,bachelor,other,1,1,1,0
1498,bachelor,it,2,1,2,0
1499,master,it,2,1,1,0
1500,bachelor,it,2,1,2,0
1501,bachelor,it,1,1,1,0
1502,bachelor,it,3,1,3,0
1503,master,other,6,0,5,0
1504,bachelor,it,6,1,5,0
1505,other,other,3,1,3,0
1506,bachelor,it,5,1,5,0
1507,master,it,2,1,2,0
1508,master,it,1,1,1,0
1509,other,other,1,1,1,0
1510,master,it,2,1,2,0
1511,master,it,4,1,4,0
1512,master,it,1,1,1,0
1513,master,other,3,1,3,0
1514,bachelor,it,1,1,1,0
1515,master,it,3,1,2,0
1516,bachelor,other,1,1,1,0
1517,master,it,3,1,3,0
1518,other,other,4,1,4,0
1519,master,other,6,0,5,0
1520,master,other,3,1,3,0
1521,bachelor,it,1,1,1,0
1522,bachelor,it,3,1,3,0
1523,bachelor,it,2,1,2,0
1524,bachelor,it,3,1,3,0
1525,master,other,4,1,4,0
1526,bachelor,it,2,1,1,0
1527,bachelor,it,4,1,4,0
1528,bachelor,it,2,1,2,0
1529,bachelor,it,1,1,1,0
1530,master,it,1,1,1,0
1531,other,other,3,1,3,0
1532,bachelor,it,2,1,2,0
1533,bachelor,it,1,1,1,1
1534,bachelor,it,3,1,3,0
1535,master,it,4,1,4,0
1536,bachelor,business,1,1,1,0
1537,bachelor,it,3,1,3,0
1538,bachelor,it,1,1,1,0
1539,master,other,6,0,5,0
1540,other,it,1,1,1,0
1541,other,other,3,1,3,0
1542,bachelor,other,1,1,1,0
1543,master,other,5,1,4,0
1544,bachelor,it,6,1,5,0
1545,bachelor,it,1,1,1,1
1546,bachelor,it,1,1,1,0
1547,bachelor,it,3,1,3,0
1548,bachelor,other,1,1,1,0
1549,master,it,3,1,2,0
1550,bachelor,other,1,1,1,0
1551,bachelor,it,2,1,2,0
1552,bachelor,it,3,1,2,0
1553,master,other,5,1,4,0
1554,other,it,2,1,2,0
1555,bachelor,it,1,1,1,0
1556,other,it,1,1,1,0
1557,other,it,1,1,1,0
1558,bachelor,business,1,1,1,0
1559,bachelor,it,5,1,5,0
1560,master,other,6,0,5,0
1561,bachelor,it,2,1,2,0
1562,bachelor,it,6,1,5,0
1563,other,other,3,1,3,0
1564,master,it,1,1,1,0
1565,master,it,2,1,2,0
1566,bachelor,it,3,1,3,0
1567,bachelor,it,2,1,1,0
1568,bachelor,it,3,1,3,0
1569,bachelor,other,1,1,1,0
1570,master,it,1,1,1,0
1571,bachelor,it,2,1,2,0
1572,bachelor,it,2,1,2,0
1573,master,it,2,1,1,0
1574,bachelor,it,1,1,1,1
1575,bachelor,it,2,1,2,0
1576,master,it,8,1,4,1
1577,bachelor,it,1,1,1,0
1578,bachelor,other,2,1,2,0
1579,bachelor,it,3,1,3,0
1580,bachelor,it,1,1,1,0
1581,bachelor,it,2,1,2,0
1582,bachelor,it,1,1,1,0
1583,bachelor,it,2,1,2,0
1584,bachelor,it,1,1,1,0
1585,bachelor,other,2,1,2,1
1586,bachelor,other,3,1,3,0
1587,bachelor,it,1,1,1,0
1588,bachelor,it,3,1,3,0
1589,bachelor,it,2,1,2,0
1590,bachelor,it,2,1,2,0
1591,bachelor,other,3,1,3,0
1592,master,it,2,1,2,0
1593,master,it,3,1,3,0
1594,bachelor,it,1,1,1,0
1595,other,it,1,1,1,0
1596,bachelor,it,1,1,1,0
1597,other,it,2,1,2,0
1598,master,it,2,1,2,0
1599,bachelor,other,1,1,1,0
1600,other,it,2,1,2,0
1601,bachelor,it,4,1,4,0
1602,bachelor,it,1,1,1,0
1603,bachelor,it,2,1,2,0
1604,bachelor,other,1,1,1,0
1605,bachelor,other,3,1,3,0
1606,bachelor,it,1,1,1,0
1607,bachelor,it,2,1,1,0
1608,other,other,2,1,2,0
1609,bachelor,it,1,1,1,0
1610,bachelor,it,3,1,3,1
1611,bachelor,it,1,1,1,0
1612,bachelor,it,1,1,1,0
1613,master,it,3,1,3,0
1614,other,other,3,1,3,0
1615,bachelor,it,1,1,1,0
1616,other,it,2,1,2,0
1617,other,it,1,1,1,1
1618,bachelor,it,1,1,1,0
1619,master,it,2,1,2,0
1620,bachelor,it,3,1,3,0
1621,bachelor,other,2,1,2,0
1622,bachelor,other,1,1,1,0
1623,bachelor,it,1,1,1,0
1624,master,it,4,1,3,0
1625,master,it,3,1,3,0
1626,bachelor,it,1,1,1,0
1627,bachelor,other,2,1,2,0
1628,master,it,2,1,2,0
1629,bachelor,it,3,1,3,0
1630,other,business,3,1,3,0
1631,master,it,3,1,3,0
1632,bachelor,it,3,1,3,0
1633,bachelor,it,2,1,2,0
1634,other,it,1,1,1,0
1635,bachelor,it,1,1,1,0
1636,bachelor,it,2,1,2,0
1637,bachelor,it,1,1,1,0
1638,bachelor,it,2,1,2,0
1639,bachelor,it,1,1,1,0
1640,other,other,1,1,1,1
1641,bachelor,it,2,1,2,0
1642,bachelor,it,1,1,1,0
1643,bachelor,it,1,1,1,0
1644,other,other,3,1,2,0
1645,bachelor,it,2,1,2,1
1646,other,it,1,1,1,0
1647,bachelor,it,2,1,2,0
1648,bachelor,it,1,1,1,0
1649,other,it,1,1,1,0
1650,bachelor,it,1,1,1,0
1651,bachelor,it,2,1,2,0
1652,master,other,3,1,3,0
1653,other,it,1,1,1,0
1654,bachelor,business,3,1,3,0
1655,other,it,1,1,1,0
1656,bachelor,it,4,1,1,1
1657,other,other,1,1,1,0
1658,bachelor,it,1,1,1,0
1659,bachelor,it,3,1,3,0
1660,master,it,3,1,3,0
1661,bachelor,it,2,1,2,0
1662,bachelor,it,2,1,2,0
1663,master,it,3,1,3,0
1664,bachelor,it,2,1,2,0
1665,bachelor,it,1,1,1,0
1666,master,other,3,0,3,0
1667,other,other,2,1,2,0
1668,bachelor,other,2,1,2,1
1669,other,it,1,1,1,0
1670,master,it,2,1,1,0
1671,bachelor,other,3,1,3,0
1672,bachelor,it,1,1,1,0
1673,bachelor,other,3,1,3,0
1674,master,it,2,1,2,0
1675,bachelor,it,2,1,1,0
1676,bachelor,it,2,1,2,0
1677,other,it,1,1,1,0
1678,bachelor,it,2,1,2,0
1679,bachelor,it,2,1,2,0
1680,master,business,2,1,2,0
1681,bachelor,it,2,1,2,0
1682,bachelor,it,1,1,1,0
1683,other,business,2,1,2,0
1684,master,other,3,1,3,0
1685,bachelor,it,2,1,2,0
1686,bachelor,it,1,1,1,0
1687,bachelor,it,3,1,3,0
1688,bachelor,it,3,1,3,0
1689,bachelor,other,2,1,2,0
1690,bachelor,it,2,1,2,0
1691,bachelor,business,2,1,2,0
1692,bachelor,it,2,0,2,0
1693,bachelor,it,2,1,2,0
1694,bachelor,it,1,1,1,0
1695,bachelor,it,2,1,1,0
1696,bachelor,it,1,1,1,0
1697,bachelor,it,1,1,1,0
1698,bachelor,it,1,1,1,0
1699,bachelor,it,2,1,2,0
1700,bachelor,it,1,1,1,0
1701,bachelor,it,2,1,2,0
1702,bachelor,it,1,1,1,0
1703,master,business,1,1,1,0
1704,bachelor,other,3,1,3,0
1705,bachelor,other,2,1,2,0
1706,other,it,1,1,1,0
1707,bachelor,it,2,1,2,0
1708,bachelor,it,1,1,1,0
1709,bachelor,business,3,1,3,0
1710,master,other,1,1,1,0
1711,bachelor,it,2,1,2,0
1712,bachelor,it,1,1,1,0
1713,other,other,1,1,1,0
1714,bachelor,it,2,1,2,1
1715,bachelor,it,2,1,2,0
1716,bachelor,it,1,1,1,0
1717,master,other,2,1,2,0
1718,bachelor,it,1,1,1,1
1719,bachelor,it,1,1,1,0
1720,other,business,3,1,3,0
1721,bachelor,it,3,1,3,0
1722,bachelor,it,2,1,2,1
1723,other,it,1,1,1,0
1724,master,it,2,1,2,0
1725,other,it,3,1,3,0
