user_id,StartAfter2019,companies_worked,positions_worked,days_worked,max_days_worked,min_days_worked,avg_days_worked,total_days_worked
902,0,2,2,1035,1035,975,1005,2010
903,0,1,5,61,487,31,188,944
904,0,4,4,791,1218,-304,563,2252
905,0,1,1,396,396,396,396,396
906,0,4,5,518,608,-181,347,1736
907,0,2,2,184,184,0,92,184
908,0,2,2,1004,1371,1004,1187,2375
909,0,3,3,578,578,214,416,1249
910,0,2,2,1249,1249,487,868,1736
911,0,5,5,547,607,-304,371,1857
912,0,5,7,396,516,-120,187,1310
913,0,6,6,579,730,91,340,2040
914,0,4,5,396,1188,120,402,2010
915,0,2,3,365,822,365,558,1675
920,0,1,1,610,610,610,610,610
921,0,6,6,579,730,91,340,2040
922,0,1,1,487,487,487,487,487
924,0,4,4,731,731,-243,304,1218
925,0,2,2,2710,2710,-31,1339,2679
926,0,3,3,911,911,-243,243,730
928,0,2,4,669,669,-243,304,1218
930,0,3,3,30,365,30,193,579
931,0,2,2,2710,2710,-31,1339,2679
932,0,2,2,184,365,184,274,549
933,0,2,3,215,579,120,304,914
934,0,1,2,396,518,396,457,914
935,0,1,1,334,334,334,334,334
936,0,2,3,2404,2404,122,1085,3256
937,0,3,3,365,365,92,193,579
938,0,2,3,2252,2252,-31,771,2313
939,0,2,2,1004,1371,1004,1187,2375
940,0,2,2,215,215,-31,92,184
941,0,8,8,62,1034,-181,186,1492
942,0,6,7,365,639,-181,287,2010
943,0,2,3,122,123,-31,71,214
944,0,1,2,395,395,92,243,487
945,0,2,3,245,245,150,193,579
946,0,1,1,334,334,334,334,334
947,1,2,2,122,122,-273,-75,-151
949,0,2,2,365,365,214,289,579
950,1,1,1,-151,-151,-151,-151,-151
951,0,3,3,304,304,-243,51,153
952,0,2,2,457,457,-273,92,184
953,0,1,1,184,184,184,184,184
954,1,1,1,-243,-243,-243,-243,-243
955,0,2,2,242,242,-181,30,61
956,0,3,3,273,365,-59,193,579
957,0,1,1,92,92,92,92,92
958,0,6,6,426,669,-243,269,1614
959,0,2,3,457,457,61,314,944
960,0,1,1,579,579,579,579,579
961,0,2,2,854,1887,854,1370,2741
962,0,2,4,245,245,-243,53,214
964,0,2,2,396,396,153,274,549
965,0,2,3,2192,2192,151,974,2922
967,1,1,1,-212,-212,-212,-212,-212
968,0,3,3,396,730,-212,304,914
969,1,1,1,-273,-273,-273,-273,-273
971,0,1,2,2831,2831,2101,2466,4932
972,0,2,2,457,457,-243,107,214
973,0,2,3,365,365,-31,193,579
974,0,3,3,90,334,90,243,730
975,0,1,1,579,579,579,579,579
976,0,2,2,1218,1218,365,791,1583
977,0,4,4,518,518,-181,213,852
978,0,2,2,62,122,62,92,184
979,0,4,4,488,546,-212,304,1218
980,1,1,1,-304,-304,-304,-304,-304
981,0,9,9,1155,1155,61,443,3987
982,0,2,3,245,245,153,193,579
983,1,1,1,-181,-181,-181,-181,-181
984,0,4,4,184,700,-243,228,914
985,0,1,2,1948,1948,1188,1568,3136
986,0,1,1,184,184,184,184,184
988,0,1,1,1280,1280,1280,1280,1280
989,0,3,4,31,639,-90,228,914
990,0,4,4,518,1461,-31,510,2040
991,0,3,3,518,975,121,538,1614
992,0,2,2,365,365,-181,92,184
993,0,3,6,30,426,30,218,1310
994,0,2,2,365,365,-181,92,184
995,0,1,2,365,4536,365,2450,4901
996,0,3,3,424,424,-212,121,365
997,0,2,3,1036,1036,397,710,2132
998,0,4,4,305,730,-181,312,1249
999,0,4,6,365,424,-243,152,914
1000,0,1,2,761,761,153,457,914
1001,0,1,2,184,184,0,92,184
1002,0,3,3,62,273,-151,61,184
1003,1,1,3,120,122,-273,-10,-31
1005,0,3,3,577,577,-304,121,365
1006,0,3,3,62,334,-212,61,184
1007,1,1,1,-151,-151,-151,-151,-151
1008,0,2,3,215,242,92,183,549
1009,0,5,5,366,396,0,213,1065
1011,0,4,4,1735,1735,120,669,2679
1012,0,4,4,1826,1826,-273,601,2405
1013,0,1,2,487,487,92,289,579
1014,0,3,4,486,760,-273,266,1065
1015,0,1,1,549,549,549,549,549
1016,0,2,3,273,1096,214,527,1583
1019,0,2,5,92,699,-243,182,914
1020,1,2,2,122,122,-273,-75,-151
1021,0,1,1,214,214,214,214,214
1022,0,3,3,913,913,-243,375,1127
1023,0,4,4,183,335,-304,53,214
1024,0,2,2,365,365,-151,107,214
1025,0,4,4,182,670,31,373,1492
1026,0,4,4,731,731,-273,327,1310
1028,0,2,3,365,365,214,314,944
1029,0,5,5,365,458,184,335,1675
1030,0,1,1,914,914,914,914,914
1032,0,2,2,488,488,-243,122,245
1035,0,4,4,365,426,-304,144,579
1038,0,2,2,395,395,-181,107,214
1039,0,2,2,457,487,457,472,944
1040,1,1,1,-212,-212,-212,-212,-212
1041,1,1,1,-151,-151,-151,-151,-151
1043,1,1,1,-243,-243,-243,-243,-243
1044,0,1,1,579,579,579,579,579
1045,0,1,1,579,579,579,579,579
1046,0,3,3,335,335,0,132,396
1047,0,3,3,273,518,-304,162,487
1048,0,1,1,1310,1310,1310,1310,1310
1049,0,2,3,245,245,-151,71,214
1050,0,3,3,1096,1096,-90,436,1310
1051,0,3,3,184,243,122,183,549
1052,1,1,3,150,150,-212,-10,-31
1053,0,3,3,1188,1188,-334,670,2010
1054,0,1,1,4475,4475,4475,4475,4475
1055,0,2,2,365,365,-151,107,214
1056,0,2,2,1339,1339,1310,1324,2649
1057,0,2,4,215,427,122,228,914
1058,0,4,4,274,610,0,327,1310
1059,0,3,4,365,1491,-212,510,2040
1060,1,1,1,-151,-151,-151,-151,-151
1061,1,2,2,30,30,-273,-121,-243
1062,0,2,2,365,579,365,472,944
1063,1,1,1,-273,-273,-273,-273,-273
1065,0,2,3,334,334,0,121,365
1067,0,2,2,760,760,-181,289,579
1068,0,2,3,62,395,62,183,549
1069,0,1,1,1522,1522,1522,1522,1522
1071,0,1,1,549,549,549,549,549
1072,1,1,3,150,150,-212,-10,-31
1073,0,5,5,365,1124,-59,322,1614
1074,0,2,2,215,699,215,457,914
1075,0,4,4,61,273,-212,68,275
1076,0,2,2,487,487,31,259,518
1077,0,3,3,365,396,153,304,914
1078,0,2,4,1340,1341,547,974,3897
1079,0,3,3,761,761,-334,243,730
1080,0,3,4,245,640,245,418,1675
1082,0,4,5,153,884,153,566,2832
1084,1,2,2,0,0,-31,-15,-31
1085,0,2,2,1005,1005,275,640,1280
1086,0,3,3,579,579,-120,314,944
1087,0,1,1,214,214,214,214,214
1088,0,1,1,671,671,671,671,671
1089,0,1,1,153,153,153,153,153
1090,0,3,4,61,395,61,243,975
1092,0,2,2,457,457,-243,107,214
1093,0,3,4,304,731,245,403,1614
1095,0,2,2,668,1280,668,974,1948
1096,0,2,2,1400,1400,-151,624,1249
1097,0,2,3,184,184,-90,51,153
1098,0,1,1,2344,2344,2344,2344,2344
1100,0,1,1,61,61,61,61,61
1102,0,4,5,579,579,-181,188,944
1104,0,1,1,761,761,761,761,761
1105,0,2,2,487,487,-273,107,214
1106,0,3,4,911,1492,61,943,3774
1107,0,1,2,488,488,426,457,914
1108,0,1,2,427,427,122,274,549
1109,0,2,2,1888,1888,791,1339,2679
1110,1,1,1,-212,-212,-212,-212,-212
1111,0,1,2,1034,1310,1034,1172,2344
1112,0,6,6,579,730,91,340,2040
1114,0,3,3,911,911,-243,243,730
1115,0,4,4,731,731,-243,304,1218
1116,1,1,1,-212,-212,-212,-212,-212
1117,0,1,1,487,487,487,487,487
1118,0,1,1,610,610,610,610,610
1119,0,2,3,669,669,214,406,1218
1120,0,4,4,2007,2007,31,821,3287
1122,1,1,1,-31,-31,-31,-31,-31
1124,0,2,4,153,577,-243,160,640
1125,0,2,3,365,487,92,314,944
1126,0,3,3,184,245,184,223,671
1127,0,4,4,456,1401,456,1103,4414
1128,0,3,5,1280,1280,-243,633,3167
1129,0,3,4,336,610,-31,320,1280
1130,0,2,2,456,456,396,426,852
1131,0,2,3,122,123,-31,71,214
1132,0,4,4,215,577,0,228,914
1133,0,2,2,92,92,92,92,184
1134,0,2,2,184,184,0,92,184
1135,0,3,5,699,699,335,468,2344
1136,0,7,7,215,457,-31,130,914
1137,0,3,3,245,1430,-273,467,1402
1138,0,4,5,488,577,-90,262,1310
1139,0,4,4,396,1705,122,807,3228
1140,0,5,5,2465,2465,122,870,4352
1141,0,2,3,365,1645,365,791,2375
1142,0,4,7,365,640,61,291,2040
1143,0,3,3,911,1400,-120,730,2191
1144,0,1,1,852,852,852,852,852
1146,0,6,6,334,1065,123,512,3075
1147,0,2,2,1948,1948,0,974,1948
1148,0,2,3,1583,1642,549,1258,3774
1149,0,3,4,365,822,215,411,1645
1150,0,6,6,547,1003,-273,370,2222
1151,0,1,1,2010,2010,2010,2010,2010
1152,0,4,4,1461,1461,214,685,2741
1153,0,2,2,0,365,0,182,365
1154,0,4,5,457,974,182,535,2679
1155,0,2,2,5174,5174,1310,3242,6484
1156,0,5,5,61,335,-151,176,883
1157,0,2,2,1125,1127,1125,1126,2252
1158,0,4,4,1979,1979,-120,761,3044
1159,0,2,3,549,883,182,538,1614
1160,0,5,6,669,1402,-334,395,2375
1161,0,1,1,2863,2863,2863,2863,2863
1162,0,2,2,792,883,792,837,1675
1164,0,3,3,1583,1583,-334,527,1583
1165,0,3,7,365,1187,-120,487,3409
1166,0,2,6,3591,3591,214,1151,6909
1167,0,2,2,1918,1918,-151,883,1767
1168,0,2,3,608,1645,608,1126,3379
1169,0,3,3,212,1583,-334,487,1461
1170,0,2,4,184,699,-334,137,549
1171,0,3,3,30,365,30,193,579
1172,0,3,3,457,1430,-212,558,1675
1173,0,2,3,2404,2404,122,1085,3256
1174,0,1,1,579,579,579,579,579
1175,0,1,1,671,671,671,671,671
1176,0,2,4,153,577,-243,160,640
1177,0,4,4,61,273,-212,68,275
1178,0,1,2,1034,1310,1034,1172,2344
1179,0,6,6,579,730,91,340,2040
1180,0,3,6,30,426,30,218,1310
1181,0,1,1,1310,1310,1310,1310,1310
1182,0,1,1,610,610,610,610,610
1183,0,3,3,579,579,-120,314,944
1184,1,1,1,-31,-31,-31,-31,-31
1186,0,1,4,2010,2010,699,1225,4901
1187,0,3,7,365,1187,-120,487,3409
1188,0,3,5,365,1187,122,681,3409
1191,0,4,4,518,518,-181,213,852
1192,0,4,4,427,760,-181,411,1645
1193,0,2,2,31,487,31,259,518
1194,0,3,4,335,699,31,304,1218
1195,0,1,1,579,579,579,579,579
1196,1,1,1,-212,-212,-212,-212,-212
1197,0,2,2,973,973,-59,457,914
1199,0,2,3,365,1856,-181,680,2040
1200,0,2,2,215,215,-31,92,184
1201,0,3,3,365,426,153,314,944
1202,0,1,1,852,852,852,852,852
1203,0,2,2,1461,1461,-151,655,1310
1204,0,2,2,761,2771,761,1766,3532
1205,0,3,5,2099,2099,61,681,3409
1206,0,1,1,1341,1341,1341,1341,1341
1207,0,1,3,487,760,-120,375,1127
1208,0,2,3,334,334,0,121,365
1209,1,1,1,-212,-212,-212,-212,-212
1210,1,2,2,62,62,-243,-90,-181
1211,0,3,3,365,760,-181,314,944
1212,0,3,3,760,760,-151,314,944
1213,0,5,5,668,699,31,389,1948
1215,0,2,4,365,365,-151,144,579
1216,0,2,2,184,365,184,274,549
1217,0,2,2,212,212,-151,30,61
1218,0,3,3,30,365,30,193,579
1220,0,1,1,761,761,761,761,761
1221,0,2,2,184,365,184,274,549
1222,0,4,4,215,577,0,228,914
1223,0,1,1,396,396,396,396,396
1224,0,3,3,0,335,0,183,549
1225,0,2,3,92,850,-59,294,883
1226,0,4,5,515,1157,123,651,3256
1227,0,2,2,31,487,31,259,518
1228,0,2,3,792,2526,761,1359,4079
1229,0,4,5,304,1218,276,694,3471
1230,0,5,5,547,730,122,444,2222
1231,0,2,4,395,457,-273,144,579
1232,0,1,3,487,760,-120,375,1127
1233,0,2,2,365,549,365,457,914
1234,0,5,5,912,1219,212,669,3348
1235,0,3,3,30,365,30,193,579
1236,0,2,3,242,2223,242,1136,3409
1237,0,2,2,577,1310,577,943,1887
1238,0,5,5,912,1219,212,669,3348
1239,0,2,2,1704,1736,1704,1720,3440
1240,0,3,5,2099,2099,61,681,3409
1241,0,2,4,365,487,31,228,914
1242,0,4,4,731,731,-243,304,1218
1243,0,2,2,10043,10043,518,5280,10561
1245,0,1,1,610,610,610,610,610
1246,0,3,3,731,731,-31,436,1310
1247,0,3,6,577,577,-151,324,1948
1248,0,3,3,607,607,-120,284,852
1249,0,2,2,365,365,-151,107,214
1250,0,3,3,2405,2405,-273,801,2405
1251,0,1,1,184,184,184,184,184
1252,0,2,2,580,730,580,655,1310
1253,0,1,1,1218,1218,1218,1218,1218
1255,0,5,5,396,914,0,554,2771
1256,0,1,1,2710,2710,2710,2710,2710
1257,0,3,3,1066,3075,122,1421,4263
1258,0,3,3,62,699,62,304,914
1259,0,5,6,335,335,90,152,914
1260,0,3,3,366,760,184,436,1310
1261,0,2,2,365,365,-151,107,214
1263,0,2,2,1339,1339,-151,594,1188
1264,0,2,2,6635,6635,92,3363,6727
1266,0,5,6,62,668,-181,213,1280
1267,0,4,5,336,883,-304,256,1280
1268,0,5,5,639,639,153,310,1553
1269,0,3,6,1095,1492,518,882,5297
1270,0,2,2,424,424,-59,182,365
1271,0,3,3,61,122,31,71,214
1272,0,1,1,730,730,730,730,730
1274,0,2,2,426,426,153,289,579
1275,0,2,2,789,789,-59,365,730
1276,1,1,1,-151,-151,-151,-151,-151
1278,0,5,5,608,822,92,456,2283
1279,0,4,4,731,731,-243,304,1218
1280,0,4,5,303,942,-151,316,1583
1281,0,3,3,518,518,-304,193,579
1283,0,1,1,610,610,610,610,610
1284,0,4,4,365,853,61,403,1614
1285,0,1,3,214,273,92,193,579
1286,0,2,2,762,762,487,624,1249
1287,0,3,4,182,1185,182,631,2526
1288,0,5,5,335,1249,-90,456,2283
1289,0,5,6,366,791,182,451,2710
1291,0,3,3,882,913,-334,487,1461
1292,0,2,4,153,577,-243,160,640
1294,0,4,4,581,581,-273,320,1280
1295,0,1,1,396,396,396,396,396
1296,0,4,4,700,945,-334,403,1614
1297,0,5,5,1249,1249,-243,243,1218
1298,0,5,5,2799,2799,-334,608,3044
1299,0,2,2,212,518,212,365,730
1300,0,3,3,670,670,122,416,1249
1301,0,4,4,153,882,-304,335,1341
1302,0,3,3,396,396,-243,61,184
1303,0,3,3,365,365,-334,71,214
1304,0,3,3,334,365,184,294,883
1305,0,3,3,242,242,-304,40,122
1306,0,1,1,214,214,214,214,214
1307,0,2,2,426,426,-212,107,214
1308,1,1,1,-151,-151,-151,-151,-151
1309,1,1,2,181,181,-212,-15,-31
1310,0,6,6,0,519,0,340,2040
1311,0,2,3,487,608,-59,345,1036
1312,1,1,1,-181,-181,-181,-181,-181
1313,0,4,4,365,973,184,593,2375
1315,0,2,2,1034,1034,-90,472,944
1316,0,3,3,850,850,-304,233,699
1317,0,4,6,305,518,61,218,1310
1319,0,1,2,245,245,-31,107,214
1320,0,3,3,700,1461,214,791,2375
1321,0,2,2,365,365,214,289,579
1322,0,3,3,426,426,-181,193,579
1323,1,1,1,-31,-31,-31,-31,-31
1324,1,1,1,0,0,0,0,0
1325,0,4,4,396,396,-334,137,549
1326,0,1,1,1430,1430,1430,1430,1430
1328,0,3,5,1035,1491,-59,876,4383
1330,1,1,1,-243,-243,-243,-243,-243
1331,0,2,2,184,184,-31,76,153
1332,0,2,3,184,184,-181,51,153
1333,0,1,1,610,610,610,610,610
1334,1,1,1,-181,-181,-181,-181,-181
1335,0,3,3,92,303,-181,71,214
1336,0,1,1,518,518,518,518,518
1337,0,3,3,3075,3075,-304,1014,3044
1338,1,1,1,-151,-151,-151,-151,-151
1339,0,3,4,365,1369,153,745,2983
1340,0,2,2,30,184,30,107,214
1341,0,3,3,975,1065,365,801,2405
1343,0,1,1,1249,1249,1249,1249,1249
1344,0,3,3,912,912,-212,527,1583
1345,0,1,2,1095,2649,1095,1872,3744
1346,0,1,3,151,1280,151,629,1887
1347,0,4,4,789,1583,396,913,3652
1348,0,1,2,245,245,0,122,245
1350,1,1,1,0,0,0,0,0
1351,0,2,3,2404,2404,122,1085,3256
1352,0,2,4,365,487,31,228,914
1353,0,1,1,4202,4202,4202,4202,4202
1354,0,3,3,366,730,214,436,1310
1355,1,1,1,-181,-181,-181,-181,-181
1356,0,2,2,10043,10043,518,5280,10561
1357,0,7,7,1127,1155,0,630,4414
1358,0,2,2,730,730,214,472,944
1360,0,3,3,1673,1673,-181,608,1826
1362,0,4,6,1096,1096,-304,218,1310
1363,0,1,1,4352,4352,4352,4352,4352
1364,0,8,8,1095,1095,-334,456,3652
1365,0,3,3,550,699,153,467,1402
1367,0,6,6,365,580,61,335,2010
1368,0,3,6,31,245,31,152,914
1369,0,3,5,1280,1280,-243,633,3167
1370,0,2,3,215,1280,150,548,1645
1371,0,3,5,456,1946,426,931,4658
1372,0,2,3,2404,2404,122,1085,3256
1373,0,2,3,365,487,92,314,944
1374,0,4,7,395,1461,-212,448,3136
1375,0,2,3,1308,1308,-212,538,1614
1377,0,4,5,365,1492,-59,621,3106
1379,0,2,2,668,668,-334,167,334
1380,0,4,5,365,884,0,408,2040
1381,0,3,3,1249,1249,-90,467,1402
1382,0,2,2,1766,2252,1766,2009,4018
1383,0,4,5,1734,1734,61,675,3379
1384,0,3,3,366,579,365,436,1310
1385,0,4,5,273,884,92,389,1948
1386,0,3,5,30,334,30,115,579
1387,0,2,4,153,454,-243,121,487
1388,0,1,3,151,1280,151,629,1887
1389,0,7,9,396,1552,-59,747,6727
1390,0,5,7,915,915,-181,443,3106
1391,0,5,6,395,1400,244,776,4658
1392,0,3,3,365,639,-90,304,914
1393,0,3,3,1522,1522,31,680,2040
1394,0,5,5,120,488,-273,73,365
1395,0,2,2,730,730,214,472,944
1396,0,11,11,1127,1155,-243,401,4414
1398,0,2,4,365,487,31,228,914
1399,0,2,4,153,577,-243,160,640
1400,0,1,1,610,610,610,610,610
1401,0,3,4,365,1369,153,745,2983
1403,0,2,2,579,4110,579,2344,4689
1404,0,1,1,2710,2710,2710,2710,2710
1405,0,1,1,487,487,487,487,487
1406,0,2,2,6635,6635,92,3363,6727
1407,0,3,3,366,730,214,436,1310
1408,0,11,11,1127,1155,-243,401,4414
1409,0,2,2,762,762,487,624,1249
1410,0,2,2,1673,1673,153,913,1826
1411,0,11,11,1127,1155,-243,401,4414
1412,0,5,5,120,488,-273,73,365
1413,0,3,3,335,1249,335,761,2283
1415,0,5,5,183,883,-334,335,1675
1416,0,2,2,273,273,184,228,457
1418,0,3,4,639,1645,-31,768,3075
1419,0,3,3,395,1522,-181,578,1736
1420,0,3,3,212,1371,212,649,1948
1421,0,8,8,518,792,153,399,3197
1422,0,3,3,395,1522,-181,578,1736
1423,0,8,8,518,792,153,399,3197
1424,0,3,4,639,1645,-31,768,3075
1425,0,3,3,395,1522,-181,578,1736
1426,0,5,5,183,883,-334,335,1675
1428,0,3,4,946,946,31,411,1645
1430,0,3,3,1399,4202,942,2181,6543
1431,0,2,2,638,638,214,426,852
1432,0,2,2,455,455,275,365,730
1435,1,1,1,-212,-212,-212,-212,-212
1436,0,2,2,182,182,-90,46,92
1437,0,2,2,426,426,245,335,671
1438,0,3,3,580,580,-151,304,914
1439,1,1,1,-212,-212,-212,-212,-212
1440,1,1,1,-273,-273,-273,-273,-273
1441,0,1,1,1522,1522,1522,1522,1522
1443,0,2,3,426,1096,153,558,1675
1444,0,2,2,669,669,549,609,1218
1445,0,6,6,245,245,0,157,944
1446,0,2,2,638,638,61,349,699
1451,1,1,1,-181,-181,-181,-181,-181
1453,0,4,4,1218,1218,92,510,2040
1455,0,2,3,731,974,731,852,2557
1456,0,4,4,396,1034,-304,411,1645
1457,0,2,2,306,334,306,320,640
1458,0,3,4,273,487,-273,174,699
1459,0,2,2,669,669,153,411,822
1460,0,3,4,245,944,152,517,2071
1462,0,6,6,334,548,334,400,2405
1463,0,2,2,365,365,214,289,579
1465,0,3,3,883,883,-334,284,852
1468,0,1,1,92,92,92,92,92
1470,0,1,1,184,184,184,184,184
1471,0,3,3,335,1096,214,548,1645
1473,1,1,1,-151,-151,-151,-151,-151
1475,0,1,1,1249,1249,1249,1249,1249
1476,0,2,2,2191,2191,122,1156,2313
1477,0,3,3,1703,1703,0,629,1887
1478,1,2,2,275,275,-334,-29,-59
1479,0,1,1,365,365,365,365,365
1481,0,1,1,1188,1188,1188,1188,1188
1482,0,2,2,1126,1918,1126,1522,3044
1483,0,4,4,455,1826,426,913,3652
1484,1,1,1,-151,-151,-151,-151,-151
1485,0,4,4,699,731,365,601,2405
1486,0,3,3,366,791,153,436,1310
1488,0,4,4,456,487,-273,251,1005
1489,0,3,3,0,791,0,263,791
1491,0,3,4,639,1645,-31,768,3075
1492,0,1,1,184,184,184,184,184
1494,0,2,2,91,91,31,61,122
1495,0,1,1,1280,1280,1280,1280,1280
1496,0,5,5,183,883,-334,335,1675
1498,0,4,5,638,1126,31,462,2313
1499,0,2,2,61,457,61,259,518
1500,0,3,3,426,426,-334,71,214
1501,1,1,1,0,0,0,0,0
1502,0,4,4,244,882,-181,342,1371
1503,0,4,5,122,760,-120,201,1005
1504,0,8,9,853,1279,-181,348,3136
1505,0,8,9,183,639,0,233,2101
1506,0,5,6,1461,1461,-304,578,3471
1507,0,5,7,1399,1399,-151,278,1948
1508,0,1,1,1188,1188,1188,1188,1188
1509,0,4,4,853,2922,-31,1126,4505
1510,0,6,6,334,883,-304,329,1979
1511,0,5,6,731,3805,366,1182,7093
1512,0,6,6,2192,2192,-273,974,5844
1513,0,4,4,1126,1126,305,784,3136
1514,0,3,3,0,791,0,263,791
1515,0,2,2,578,1036,578,807,1614
1516,0,6,6,517,517,-212,243,1461
1517,0,1,1,3197,3197,3197,3197,3197
1518,0,2,2,2802,2802,699,1750,3501
1519,0,4,5,122,760,-120,201,1005
1520,0,2,3,426,1096,153,558,1675
1521,0,3,3,883,883,-334,284,852
1522,0,3,3,244,882,244,457,1371
1523,0,6,7,1218,1218,-334,239,1675
1524,0,5,5,1826,1856,181,1047,5235
1525,0,3,3,1399,4202,942,2181,6543
1526,0,3,3,1765,1765,549,1045,3136
1527,1,1,1,-212,-212,-212,-212,-212
1528,0,3,4,273,487,-273,174,699
1529,1,1,1,0,0,0,0,0
1530,0,3,3,1858,1858,273,862,2588
1532,0,3,3,426,426,-334,71,214
1534,0,7,8,1095,1310,-120,483,3866
1535,0,5,6,731,3805,366,1182,7093
1537,0,5,5,1826,1856,181,1047,5235
1539,0,4,5,122,760,-120,201,1005
1540,0,1,1,1492,1492,1492,1492,1492
1542,0,3,3,610,610,-334,193,579
1543,0,5,8,945,1188,120,616,4932
1544,0,8,9,853,1279,-181,348,3136
1547,0,5,5,1826,1856,181,1047,5235
1548,0,3,3,610,610,-334,193,579
1549,0,3,3,305,883,153,447,1341
1551,1,3,3,31,92,-304,-60,-181
1552,0,3,4,639,1645,-31,768,3075
1553,0,5,8,945,1188,120,616,4932
1554,0,3,4,1311,1311,-243,320,1280
1555,0,4,4,426,549,-334,167,671
1556,0,4,4,456,487,-273,251,1005
1557,0,4,4,183,549,183,418,1675
1559,0,5,6,1461,1461,-304,578,3471
1560,0,4,5,122,760,-120,201,1005
1561,0,6,7,1218,1218,-334,239,1675
1562,0,8,9,853,1279,-181,348,3136
1563,0,8,9,183,639,0,233,2101
1564,0,6,6,2192,2192,-273,974,5844
1565,0,5,7,1399,1399,-151,278,1948
1567,0,3,3,1765,1765,549,1045,3136
1568,0,4,4,244,882,-181,342,1371
1569,0,3,3,610,610,-334,193,579
1570,0,3,3,1858,1858,273,862,2588
1571,0,3,4,273,487,-273,174,699
1572,0,5,6,638,1126,-151,385,2313
1573,0,2,2,61,457,61,259,518
1576,0,2,2,2465,2465,2071,2268,4536
1580,1,1,1,-304,-304,-304,-304,-304
1583,1,1,1,-273,-273,-273,-273,-273
1586,0,3,3,0,426,-212,71,214
1587,0,1,1,365,365,365,365,365
1588,1,1,1,-212,-212,-212,-212,-212
1589,0,3,3,792,1734,153,893,2679
1590,1,3,3,31,92,-304,-60,-181
1591,0,1,1,426,426,426,426,426
1592,0,5,5,61,1156,-273,487,2436
1593,0,4,5,457,2192,-334,602,3014
1594,0,4,4,365,395,61,236,944
1595,1,1,1,-304,-304,-304,-304,-304
1596,0,4,4,426,549,-334,167,671
1598,0,1,2,792,792,730,761,1522
1599,0,1,2,273,273,214,243,487
1603,0,2,2,1461,1461,214,837,1675
1604,0,2,2,455,455,275,365,730
1605,0,2,2,273,671,273,472,944
1608,0,3,3,365,365,245,325,975
1609,1,1,1,-334,-334,-334,-334,-334
1611,1,2,2,120,120,-151,-15,-31
1612,0,3,3,0,791,0,263,791
1613,0,2,2,762,762,518,640,1280
1614,0,8,9,183,639,0,233,2101
1615,1,1,1,-243,-243,-243,-243,-243
1616,0,2,2,1095,1095,-120,487,975
1618,0,1,1,92,92,92,92,92
1619,0,4,6,1399,1399,31,324,1948
1620,1,2,2,31,31,-212,-90,-181
1621,0,3,3,1035,1035,761,872,2618
1622,1,1,1,-212,-212,-212,-212,-212
1624,0,2,2,1916,1916,275,1095,2191
1625,0,1,1,549,549,549,549,549
1627,0,3,3,184,395,-273,102,306
1628,0,1,1,1371,1371,1371,1371,1371
1629,0,2,2,638,638,214,426,852
1630,0,1,1,1614,1614,1614,1614,1614
1631,0,3,3,913,2405,0,1106,3318
1632,0,1,1,1948,1948,1948,1948,1948
1634,0,3,4,243,334,-243,114,457
1635,1,1,1,-59,-59,-59,-59,-59
1636,0,1,1,610,610,610,610,610
1637,0,2,2,1158,1158,852,1005,2010
1642,0,1,2,853,853,730,791,1583
1644,0,4,4,518,1157,-181,510,2040
1645,1,2,2,153,153,-304,-75,-151
1646,0,1,1,730,730,730,730,730
1648,1,1,1,-304,-304,-304,-304,-304
1649,0,3,3,1157,1522,457,1045,3136
1650,0,3,3,335,335,61,203,610
1652,0,1,1,3409,3409,3409,3409,3409
1653,1,1,1,-151,-151,-151,-151,-151
1654,0,1,1,579,579,579,579,579
1655,0,3,3,184,212,-151,81,245
1656,1,1,1,-243,-243,-243,-243,-243
1657,0,2,2,243,243,-90,76,153
1658,1,1,1,-151,-151,-151,-151,-151
1659,0,1,1,1492,1492,1492,1492,1492
1660,0,4,5,336,1887,92,548,2741
1662,0,2,5,62,426,-273,182,914
1663,0,2,2,761,761,0,380,761
1664,0,2,2,212,212,-90,61,122
1666,0,2,2,215,699,215,457,914
1667,0,1,1,184,184,184,184,184
1668,0,1,1,1341,1341,1341,1341,1341
1669,0,3,3,334,488,-243,193,579
1670,0,3,3,914,914,0,436,1310
1671,0,2,3,943,943,-334,385,1157
1672,0,3,4,242,242,0,121,487
1674,0,5,5,578,1857,-59,803,4018
1676,0,6,6,1461,1461,-212,395,2375
1677,0,1,1,214,214,214,214,214
1679,0,3,3,426,426,-334,71,214
1680,0,2,2,699,2741,699,1720,3440
1681,0,3,3,699,699,-120,193,579
1682,0,1,1,1948,1948,1948,1948,1948
1683,0,3,3,1734,1767,365,1288,3866
1685,1,1,1,-59,-59,-59,-59,-59
1686,0,3,3,61,334,-181,71,214
1687,0,3,4,580,580,-304,228,914
1688,0,2,3,366,944,0,436,1310
1689,0,1,1,610,610,610,610,610
1690,0,3,3,488,488,120,274,822
1691,0,1,2,943,2040,943,1491,2983
1692,0,3,3,92,184,92,142,426
1694,0,1,1,487,487,487,487,487
1696,0,3,3,638,638,-181,284,852
1697,1,1,1,-243,-243,-243,-243,-243
1698,0,1,1,306,306,306,306,306
1700,0,3,3,518,518,-334,193,579
1701,0,1,1,975,975,975,975,975
1702,0,2,2,457,457,-304,76,153
1703,0,3,3,1949,1949,-120,1157,3471
1704,0,3,3,912,912,184,649,1948
1705,0,1,1,245,245,245,245,245
